Chromosome	m1A peak middle position	RefSeq ID	Segment	Cell
chr19	7600767	NM_001166114	CDS	HEPG2_heat_shock_4h
chr19	7600777	NM_001166114	CDS	HEPG2_Glucose_starv_4h
chr19	7600828	NM_006702	CDS	HeLa
chr19	7606489	NM_006702	CDS	HeLa
chr19	7606926	NM_001166113	CDS	HEPG2_common_total_RNA
chr19	7678005	NM_020902	CDS	HeLa
chr19	7680138	NM_020902	CDS	HEPG2_common_mRNA
chr19	7680144	NM_020902	CDS	HeLa
chr19	7689263	NM_020196	CDS	HeLa
chr19	7694708	NR_033242	ncRNA	HEPG2_common_mRNA
chr19	7694708	NR_033242	ncRNA	HEPG2_heat_shock_4h
chr19	7694730	NM_001171155	CDS	HeLa
chr19	7695507	NM_001171155	CDS	HeLa
chr19	7702029	NR_073560	ncRNA	HEPG2_common_mRNA
chr19	7702029	NR_073560	ncRNA	HEPG2_Glucose_starv_4h
chr19	7702029	NR_073560	ncRNA	HEPG2_heat_shock_4h
chr19	7702040	NM_006949	CDS	HeLa
chr19	7703639	NM_006949	CDS	HEPG2_Glucose_starv_4h
chr19	7745754	NM_001042462	5UTR	HeLa
chr19	7745836	NM_174894	5UTR	HEPG2_heat_shock_4h
chr19	7745837	NM_174894	5UTR	HEPG2_common_mRNA
chr19	7745841	NM_174894	5UTR	HEPG2_Glucose_starv_4h
chr19	7747429	NM_001042462	CDS	HEPG2_common_mRNA
chr19	7747432	NM_001042462	CDS	HeLa
chr19	7911397	NM_145245	5UTR	HeLa
chr19	7911401	NM_145245	5UTR	HEPG2_Glucose_starv_4h
chr19	7911419	NM_145245	5UTR	HEPG2_common_mRNA
chr19	7911419	NM_145245	5UTR	HEPG2_heat_shock_4h
chr19	7911448	NM_001159944	CDS	HEPG2_common_total_RNA
chr19	7918193	NM_145245	CDS	HEPG2_Glucose_starv_4h
chr19	7923153	NM_145245	CDS	HEPG2_common_mRNA
chr19	7926844	NM_145245	CDS	HEPG2_heat_shock_4h
chr19	7968856	NM_145185	CDS	HeLa
chr19	7968868	NM_001297555	CDS	HEPG2_common_mRNA
chr19	7968868	NM_001297555	CDS	HEPG2_heat_shock_4h
chr19	7978229	NM_145185	3UTR	HeLa
chr19	7978373	NM_001297555	3UTR	HEPG2_heat_shock_4h
chr19	7978410	NM_001297555	3UTR	HEPG2_common_mRNA
chr19	7978426	NM_001297555	3UTR	HEPG2_Glucose_starv_4h
chr19	7979142	NM_001297555	3UTR	HEPG2_common_mRNA
chr19	7979167	NM_001297555	3UTR	HEPG2_heat_shock_4h
chr19	7981665	NM_001195259	CDS	HEPG2_common_mRNA
chr19	7981673	NM_001195259	CDS	HEPG2_Glucose_starv_4h
chr19	7981688	NM_001195259	CDS	HeLa
chr19	7981699	NM_001195259	CDS	HEPG2_heat_shock_4h
chr19	7983903	NM_001195259	3UTR	HEPG2_Glucose_starv_4h
chr19	7985336	NM_003083	CDS	HEPG2_common_mRNA
chr19	7985340	NM_003083	CDS	HeLa
chr19	7986633	NM_003083	CDS	HEPG2_Glucose_starv_4h
chr19	7987046	NM_003083	CDS	HeLa
chr19	7987072	NM_003083	CDS	HEPG2_common_mRNA
chr19	7989712	NM_206833	3UTR	HEPG2_common_mRNA
chr19	7989744	NM_206833	3UTR	HeLa
chr19	7989898	NM_206833	3UTR	HEPG2_common_total_RNA
chr19	7989926	NM_206833	3UTR	HEK293
chr19	7990362	NM_206833	CDS	HEK293
chr19	7990367	NM_206833	CDS	HEPG2_heat_shock_4h
chr19	7990371	NM_206833	CDS	HEPG2_common_mRNA
chr19	7990393	NM_206833	CDS	HeLa
chr19	7990917	NM_206833	5UTR	HEK293
chr19	7990918	NM_206833	5UTR	HEPG2_Glucose_starv_4h
chr19	7990919	NM_206833	5UTR	HEPG2_common_total_RNA
chr19	7998792	NM_006351	CDS	HeLa
chr19	7998828	NM_006351	CDS	HEPG2_common_mRNA
chr19	8008499	NM_006351	CDS	HEPG2_Glucose_starv_4h
chr19	8008532	NM_006351	CDS	HEPG2_heat_shock_4h
chr19	8070410	NM_001419	5UTR	HeLa
chr19	8070446	NM_001419	5UTR	HEPG2_common_total_RNA
chr19	8070456	NM_001419	5UTR	HEPG2_heat_shock_4h
chr19	8070460	NM_001419	5UTR	HEK293
chr19	8070460	NM_001419	5UTR	HEPG2_common_mRNA
chr19	8070461	NM_001419	5UTR	HEPG2_Glucose_starv_4h
chr19	8367331	NM_016579	3UTR	HeLa
chr19	8373072	NM_016579	CDS	HeLa
chr19	8373121	NM_001165895	CDS	HEPG2_common_total_RNA
chr19	8373128	NM_016579	CDS	HEPG2_common_mRNA
chr19	8373129	NM_016579	CDS	HEPG2_heat_shock_4h
chr19	8385766	NM_005001	CDS	HEPG2_heat_shock_4h
chr19	8386850	NM_001031	CDS	HeLa
chr19	8386856	NM_001031	CDS	HEPG2_common_total_RNA
chr19	8386863	NM_001031	CDS	HEK293
chr19	8455233	NR_038237	ncRNA	HEPG2_common_mRNA
chr19	8455339	NR_038237	ncRNA	HeLa
chr19	8455356	NR_038237	ncRNA	HEPG2_common_total_RNA
chr19	8468544	NM_004218	3UTR	HeLa
chr19	8468670	NM_004218	3UTR	HEPG2_common_total_RNA
chr19	8468957	NM_004218	3UTR	HeLa
chr19	8478253	NM_016496	5UTR	HEPG2_common_mRNA
chr19	8478255	NM_016496	5UTR	HEPG2_heat_shock_4h
chr19	8478256	NM_016496	5UTR	HeLa
chr19	8509903	NM_001297418	5UTR	HEPG2_common_mRNA
chr19	8509904	NM_001297418	5UTR	HEPG2_heat_shock_4h
chr19	8509935	NM_005968	CDS	HEPG2_common_total_RNA
chr19	8509938	NM_001297418	5UTR	HEK293
chr19	8509992	NM_031203	CDS	HeLa
chr19	8539090	NM_005968	CDS	HEPG2_common_total_RNA
chr19	8548068	NM_031203	CDS	HEPG2_common_mRNA
chr19	8550516	NM_031203	CDS	HeLa
chr19	8550601	NM_005968	CDS	HEPG2_common_total_RNA
chr19	8576682	NM_001146175	CDS	HeLa
chr19	8578200	NM_032370	CDS	HEPG2_heat_shock_4h
chr19	8578943	NM_001146175	5UTR	HEPG2_common_mRNA
chr19	8578980	NM_001146175	5UTR	HEPG2_Glucose_starv_4h
chr19	8578982	NM_001146175	5UTR	HeLa
chr19	8578988	NM_032370	5UTR	HEPG2_heat_shock_4h
chr19	8670164	NM_030957	CDS	HeLa
chr19	8673086	NM_030957	5UTR	HEPG2_common_mRNA
chr19	8673086	NM_030957	5UTR	HEPG2_heat_shock_4h
chr19	8675557	NM_030957	5UTR	HeLa
chr19	8942905	NM_144693	5UTR	HEPG2_heat_shock_4h
chr19	8942926	NM_144693	5UTR	HEPG2_Glucose_starv_4h
chr19	9012869	NM_024690	CDS	HEK293
chr19	9546114	NM_001271314	5UTR	HEPG2_common_mRNA
chr19	9695164	NM_001008727	5UTR	HEPG2_heat_shock_4h
chr19	9731851	NM_152289	5UTR	HEPG2_heat_shock_4h
chr19	9731854	NM_152289	5UTR	HEPG2_Glucose_starv_4h
chr19	9731865	NM_152289	5UTR	HEPG2_common_mRNA
chr19	9732239	NR_122038	ncRNA	HEPG2_common_mRNA
chr19	9732239	NR_122038	ncRNA	HEPG2_heat_shock_4h
chr19	9879200	NM_001077624	5UTR	HeLa
chr19	9938675	NM_024292	5UTR	HEPG2_common_mRNA
chr19	9938677	NM_024292	5UTR	HEPG2_heat_shock_4h
chr19	9939006	NM_001048241	5UTR	HeLa
chr19	9945980	NR_038422	ncRNA	HEPG2_common_mRNA
chr19	9945980	NR_038422	ncRNA	HEPG2_Glucose_starv_4h
chr19	9945980	NR_038422	ncRNA	HEPG2_heat_shock_4h
chr19	9949185	NM_006221	CDS	HeLa
chr19	10197010	NM_018381	5UTR	HEPG2_Glucose_starv_4h
chr19	10197037	NM_018381	5UTR	HEPG2_common_mRNA
chr19	10197940	NM_018381	CDS	HEPG2_Glucose_starv_4h
chr19	10202924	NM_018381	CDS	HeLa
chr19	10217191	NM_020230	CDS	HEPG2_heat_shock_4h
chr19	10217196	NM_001040664	CDS	HeLa
chr19	10217238	NM_020230	CDS	HEPG2_common_mRNA
chr19	10218733	NM_001040664	CDS	HeLa
chr19	10221253	NM_001040664	CDS	HEK293
chr19	10221400	NM_001040664	CDS	HeLa
chr19	10221406	NM_001198690	CDS	HEPG2_common_total_RNA
chr19	10221462	NM_020230	CDS	HEPG2_heat_shock_4h
chr19	10221468	NM_001040664	CDS	HEK293
chr19	10221649	NM_020230	CDS	HEPG2_common_mRNA
chr19	10221744	NM_020230	CDS	HEPG2_common_total_RNA
chr19	10221745	NM_020230	CDS	HeLa
chr19	10222304	NM_002566	5UTR	HEK293
chr19	10222305	NM_002566	5UTR	HEPG2_common_mRNA
chr19	10226643	NM_003755	CDS	HeLa
chr19	10230354	NM_003755	CDS	HEPG2_heat_shock_4h
chr19	10250822	NM_001130823	CDS	HEPG2_common_total_RNA
chr19	10265074	NM_001379	CDS	HeLa
chr19	10271083	NM_001379	CDS	HEPG2_heat_shock_4h
chr19	10277277	NM_001379	CDS	HEPG2_common_mRNA
chr19	10277303	NM_001379	CDS	HeLa
chr19	10277321	NM_001379	CDS	HEPG2_heat_shock_4h
chr19	10305540	NM_001379	CDS	HEPG2_common_mRNA
chr19	10305555	NM_001379	CDS	HeLa
chr19	10305557	NM_001379	CDS	HEPG2_heat_shock_4h
chr19	10362677	NM_146387	5UTR	HeLa
chr19	10362747	NM_015956	5UTR	HEPG2_common_mRNA
chr19	10362978	NM_146387	CDS	HEPG2_common_mRNA
chr19	10362979	NM_146387	CDS	HeLa
chr19	10363322	NM_146387	CDS	HeLa
chr19	10365290	NM_146387	CDS	HEPG2_common_mRNA
chr19	10370405	NM_146388	3UTR	HEK293
chr19	10370456	NM_146387	CDS	HeLa
chr19	10381855	NM_000201	CDS	HeLa
chr19	10401941	NM_003259	CDS	HeLa
chr19	10407168	NM_003259	CDS	HeLa
chr19	10421590	NM_001031734	CDS	HEPG2_heat_shock_4h
chr19	10426430	NM_001031734	CDS	HEPG2_common_mRNA
chr19	10426430	NM_001031734	CDS	HEPG2_Glucose_starv_4h
chr19	10426536	NM_001031734	CDS	HeLa
chr19	10426575	NM_001031734	CDS	HEPG2_heat_shock_4h
chr19	10429022	NM_133452	CDS	HeLa
chr19	10444093	NM_133452	CDS	HEPG2_common_mRNA
chr19	10461480	NM_003331	3UTR	HEPG2_common_total_RNA
chr19	10472553	NM_003331	CDS	HeLa
chr19	10476254	NM_003331	CDS	HeLa
chr19	10491086	NM_003331	5UTR	HEPG2_common_mRNA
chr19	10491121	NM_003331	5UTR	HeLa
chr19	10491159	NM_003331	5UTR	HEPG2_Glucose_starv_4h
chr19	10502120	NM_007065	3UTR	HeLa
chr19	10506653	NM_007065	CDS	HeLa
chr19	10506836	NM_007065	CDS	HEPG2_common_total_RNA
chr19	10514126	NM_007065	CDS	HEPG2_heat_shock_4h
chr19	10514130	NM_007065	CDS	HEPG2_common_mRNA
chr19	10613931	NM_203500	5UTR	HeLa
chr19	10613968	NM_203500	5UTR	HEPG2_heat_shock_4h
chr19	10613979	NM_203500	5UTR	HEPG2_common_mRNA
chr19	10613988	NM_203500	5UTR	HEPG2_Glucose_starv_4h
chr19	10623979	NM_030760	3UTR	HEPG2_common_mRNA
chr19	10654712	NM_001281504	5UTR	HEPG2_common_mRNA
chr19	10668703	NM_023008	CDS	HeLa
chr19	10670094	NM_023008	CDS	HEPG2_common_mRNA
chr19	10670164	NM_023008	CDS	HeLa
chr19	10671065	NM_023008	CDS	HEPG2_common_mRNA
chr19	10671896	NM_023008	CDS	HeLa
chr19	10671919	NM_023008	CDS	HEPG2_common_mRNA
chr19	10676439	NM_023008	CDS	HEPG2_common_mRNA
chr19	10676590	NM_023008	CDS	HEPG2_heat_shock_4h
chr19	10676595	NM_023008	CDS	HeLa
chr19	10679294	NM_079421	CDS	HeLa
chr19	10679417	NM_001800	5UTR	HEPG2_common_mRNA
chr19	10679423	NM_001800	5UTR	HEPG2_heat_shock_4h
chr19	10679426	NM_001800	5UTR	HEPG2_Glucose_starv_4h
chr19	10687952	NM_005498	CDS	HeLa
chr19	10736278	NM_020428	5UTR	HEPG2_common_mRNA
chr19	10764434	NR_024333	ncRNA	HeLa
chr19	10765076	NM_004516	5UTR	HeLa
chr19	10765080	NM_001137673	5UTR	HEPG2_common_mRNA
chr19	10765080	NM_004516	5UTR	HEPG2_common_total_RNA
chr19	10765093	NM_004516	5UTR	HEK293
chr19	10781833	NM_004516	CDS	HEK293
chr19	10781876	NM_004516	CDS	HeLa
chr19	10791767	NM_004516	CDS	HEPG2_common_total_RNA
chr19	10791899	NM_004516	CDS	HeLa
chr19	10793296	NM_004516	CDS	HeLa
chr19	10802501	NM_017620	3UTR	HEPG2_common_mRNA
chr19	10812193	NM_031209	CDS	HEK293
chr19	10812236	NM_031209	CDS	HeLa
chr19	10812263	NM_031209	CDS	HEPG2_common_mRNA
chr19	10828845	NM_001190716	5UTR	HEK293
chr19	10828872	NM_001190716	5UTR	HEPG2_common_total_RNA
chr19	10828921	NM_001190716	CDS	HeLa
chr19	10828924	NM_001005360	CDS	HEPG2_heat_shock_4h
chr19	10828925	NM_004945	CDS	HEPG2_common_mRNA
chr19	10940947	NM_001190716	CDS	HEPG2_common_total_RNA
chr19	10940961	NM_001190716	CDS	HeLa
chr19	10940973	NM_001190716	CDS	HEK293
chr19	10941906	NM_001190716	3UTR	HEPG2_common_total_RNA
chr19	10946828	NM_006858	CDS	HEPG2_common_mRNA
chr19	10982351	NM_199141	5UTR	HEPG2_common_total_RNA
chr19	10982358	NM_199141	5UTR	HEK293
chr19	10982425	NM_199141	CDS	HeLa
chr19	10982430	NM_199141	CDS	HEPG2_common_mRNA
chr19	11032510	NM_199141	3UTR	HEPG2_common_mRNA
chr19	11032536	NM_199141	3UTR	HeLa
chr19	11032621	NM_199141	3UTR	HEPG2_common_total_RNA
chr19	11039109	NM_024029	5UTR	HEPG2_common_mRNA
chr19	11039110	NM_024029	5UTR	HEPG2_heat_shock_4h
chr19	11039267	NM_024029	5UTR	HeLa
chr19	11039535	NM_138358	CDS	HeLa
chr19	11039537	NM_024029	5UTR	HEPG2_heat_shock_4h
chr19	11039538	NM_138358	CDS	HEPG2_common_total_RNA
chr19	11039562	NM_024029	5UTR	HEPG2_Glucose_starv_4h
chr19	11039563	NM_024029	5UTR	HEPG2_common_mRNA
chr19	11039760	NM_138358	CDS	HeLa
chr19	11039786	NM_138358	CDS	HEPG2_Glucose_starv_4h
chr19	11039794	NM_138358	CDS	HEPG2_heat_shock_4h
chr19	11040033	NM_138358	CDS	HEPG2_common_mRNA
chr19	11040048	NM_138358	CDS	HEPG2_common_total_RNA
chr19	11071729	NM_003072	5UTR	HEPG2_common_mRNA
chr19	11071729	NM_003072	5UTR	HEPG2_Glucose_starv_4h
chr19	11071731	NM_003072	5UTR	HEPG2_heat_shock_4h
chr19	11071772	NM_003072	5UTR	HEPG2_common_total_RNA
chr19	11071792	NM_001128844	5UTR	HEK293
chr19	11200203	NM_000527	5UTR	HEPG2_Glucose_starv_4h
chr19	11200219	NM_000527	5UTR	HEPG2_common_mRNA
chr19	11200223	NM_000527	5UTR	HeLa
chr19	11221391	NM_000527	CDS	HeLa
chr19	11231128	NM_001195798	CDS	HEPG2_common_total_RNA
chr19	11231131	NM_000527	CDS	HeLa
chr19	11258750	NM_182513	CDS	HEPG2_common_mRNA
chr19	11259852	NM_182513	CDS	HeLa
chr19	11266311	NM_182513	CDS	HEPG2_common_mRNA
chr19	11266377	NM_182513	CDS	HEPG2_heat_shock_4h
chr19	11266378	NM_182513	CDS	HeLa
chr19	11266384	NM_182513	CDS	HEPG2_Glucose_starv_4h
chr19	11275187	NM_015493	3UTR	HEPG2_common_total_RNA
chr19	11304628	NM_001136191	CDS	HEPG2_common_mRNA
chr19	11304636	NM_001136191	CDS	HeLa
chr19	11304683	NM_001136191	CDS	HEPG2_Glucose_starv_4h
chr19	11306382	NM_001136191	5UTR	HEPG2_common_mRNA
chr19	11306389	NM_001136191	5UTR	HEPG2_Glucose_starv_4h
chr19	11306401	NM_001136191	5UTR	HeLa
chr19	11306406	NM_001136191	5UTR	HEPG2_common_total_RNA
chr19	11306429	NM_001136191	5UTR	HEK293
chr19	11306430	NM_001136191	5UTR	HEPG2_heat_shock_4h
chr19	11333486	NM_020812	CDS	HEPG2_heat_shock_4h
chr19	11364372	NM_020812	CDS	HEPG2_heat_shock_4h
chr19	11364381	NM_020812	CDS	HeLa
chr19	11373073	NM_020812	CDS	HEPG2_Glucose_starv_4h
chr19	11450231	NM_004283	5UTR	HeLa
chr19	11456877	NM_001145416	5UTR	HEPG2_common_mRNA
chr19	11456883	NM_001145416	5UTR	HeLa
chr19	11466196	NM_022737	5UTR	HEPG2_common_mRNA
chr19	11474506	NM_001170635	CDS	HEPG2_Glucose_starv_4h
chr19	11475215	NM_001170635	CDS	HEPG2_common_total_RNA
chr19	11475274	NM_022737	3UTR	HeLa
chr19	11485405	NM_175871	5UTR	HEPG2_heat_shock_4h
chr19	11485493	NM_175871	CDS	HEPG2_Glucose_starv_4h
chr19	11491785	NM_000121	CDS	HeLa
chr19	11508203	NM_001035223	CDS	HEPG2_common_total_RNA
chr19	11512752	NM_001035223	CDS	HeLa
chr19	11529408	NM_001035223	CDS	HEPG2_common_mRNA
chr19	11529409	NM_001035223	CDS	HeLa
chr19	11529959	NM_001035223	5UTR	HEPG2_heat_shock_4h
chr19	11546910	NM_002743	5UTR	HeLa
chr19	11553265	NM_002743	CDS	HEPG2_common_total_RNA
chr19	11556220	NM_002743	CDS	HeLa
chr19	11558385	NM_002743	CDS	HeLa
chr19	11558396	NM_001289103	CDS	HEPG2_common_mRNA
chr19	11560121	NM_002743	CDS	HeLa
chr19	11594441	NM_138783	3UTR	HEPG2_common_mRNA
chr19	11594472	NM_138783	3UTR	HEPG2_Glucose_starv_4h
chr19	11597894	NM_138783	CDS	HEPG2_common_mRNA
chr19	11609112	NM_138783	CDS	HEPG2_heat_shock_4h
chr19	11609135	NM_138783	CDS	HEPG2_common_mRNA
chr19	11609144	NM_138783	CDS	HEPG2_Glucose_starv_4h
chr19	11616475	NM_138783	CDS	HEPG2_common_mRNA
chr19	11616476	NM_138783	CDS	HEPG2_Glucose_starv_4h
chr19	11616486	NM_138783	CDS	HEPG2_heat_shock_4h
chr19	11616498	NM_138783	CDS	HeLa
chr19	11616551	NM_138783	CDS	HEPG2_common_total_RNA
chr19	11664032	NM_032377	3UTR	HeLa
chr19	11664262	NM_032377	3UTR	HEPG2_common_mRNA
chr19	11665118	NM_032377	CDS	HEPG2_common_mRNA
chr19	11665120	NM_032377	CDS	HEPG2_Glucose_starv_4h
chr19	11665120	NM_032377	CDS	HEPG2_heat_shock_4h
chr19	11665122	NM_032377	CDS	HeLa
chr19	12273955	NM_003437	5UTR	HEPG2_common_mRNA
chr19	12273958	NM_003437	5UTR	HeLa
chr19	12273960	NM_003437	5UTR	HEPG2_Glucose_starv_4h
chr19	12273960	NM_003437	5UTR	HEPG2_heat_shock_4h
chr19	12721828	NM_153358	5UTR	HEPG2_common_total_RNA
chr19	12776589	NM_000528	CDS	HEPG2_common_mRNA
chr19	12777451	NM_000528	CDS	HEPG2_common_mRNA
chr19	12777451	NM_000528	CDS	HEPG2_Glucose_starv_4h
chr19	12777453	NM_001173498	CDS	HEPG2_heat_shock_4h
chr19	12777470	NM_000528	CDS	HEPG2_common_total_RNA
chr19	12811965	NM_001136196	3UTR	HEK293
chr19	12833030	NM_013433	5UTR	HEPG2_heat_shock_4h
chr19	12833031	NM_013433	5UTR	HEPG2_Glucose_starv_4h
chr19	12842200	NM_024038	CDS	HEPG2_common_total_RNA
chr19	12845189	NM_024038	CDS	HeLa
chr19	12845337	NM_024038	CDS	HEPG2_common_total_RNA
chr19	12845355	NM_024038	CDS	HEK293
chr19	12848405	NM_004317	CDS	HEPG2_common_mRNA
chr19	12848408	NM_004317	CDS	HeLa
chr19	12848408	NM_004317	CDS	HEPG2_heat_shock_4h
chr19	12880804	NM_001100176	CDS	HEPG2_common_mRNA
chr19	12881829	NM_001100176	CDS	HEPG2_Glucose_starv_4h
chr19	12886293	NM_001100176	5UTR	HEPG2_common_mRNA
chr19	12886300	NM_001100176	5UTR	HEPG2_Glucose_starv_4h
chr19	12902568	NM_002229	5UTR	HEPG2_common_total_RNA
chr19	12902632	NM_002229	CDS	HeLa
chr19	12912013	NM_005809	CDS	HeLa
chr19	12912019	NM_005809	CDS	HEK293
chr19	12912038	NM_005809	CDS	HEPG2_common_total_RNA
chr19	12917522	NM_006397	CDS	HeLa
chr19	12917522	NM_006397	CDS	HEPG2_common_mRNA
chr19	12951314	NM_014975	CDS	HEK293
chr19	12992196	NM_001375	5UTR	HEPG2_common_mRNA
chr19	13002107	NR_102316	ncRNA	HEPG2_common_total_RNA
chr19	13002143	NM_000159	CDS	HeLa
chr19	13029099	NM_001105578	CDS	HeLa
chr19	13029105	NM_001105578	CDS	HEPG2_Glucose_starv_4h
chr19	13029107	NM_001105578	CDS	HEPG2_common_mRNA
chr19	13029107	NM_001105578	CDS	HEPG2_heat_shock_4h
chr19	13035561	NM_004461	CDS	HEPG2_common_total_RNA
chr19	13035773	NM_004461	CDS	HEPG2_common_mRNA
chr19	13039264	NM_004461	CDS	HEK293
chr19	13039365	NM_004461	CDS	HEPG2_common_total_RNA
chr19	13039367	NM_004461	CDS	HEPG2_common_mRNA
chr19	13039369	NM_004461	CDS	HeLa
chr19	13039627	NM_004461	CDS	HEPG2_common_mRNA
chr19	13041251	NM_004461	CDS	HEPG2_common_total_RNA
chr19	13041339	NM_004461	CDS	HeLa
chr19	13044381	NM_004461	CDS	HEPG2_common_total_RNA
chr19	13044434	NM_004461	CDS	HEPG2_heat_shock_4h
chr19	13044435	NM_004461	CDS	HEK293
chr19	13044438	NM_004461	CDS	HEPG2_common_mRNA
chr19	13044438	NM_004461	CDS	HEPG2_Glucose_starv_4h
chr19	13049509	NM_004343	CDS	HeLa
chr19	13049514	NM_004343	CDS	HEPG2_common_total_RNA
chr19	13054654	NM_004343	CDS	HeLa
chr19	13054672	NM_004343	CDS	HEPG2_common_total_RNA
chr19	13054686	NM_004343	CDS	HEK293
chr19	13056730	NR_072976	ncRNA	HEPG2_common_mRNA
chr19	13058742	NM_001270362	CDS	HEPG2_common_mRNA
chr19	13059111	NR_072976	ncRNA	HEK293
chr19	13064126	NR_072976	ncRNA	HEPG2_common_total_RNA
chr19	13067723	NM_052850	CDS	HeLa
chr19	13067953	NM_052850	CDS	HEPG2_common_total_RNA
chr19	13106630	NM_002501	5UTR	HeLa
chr19	13106630	NM_002501	5UTR	HEPG2_common_mRNA
chr19	13106630	NM_002501	5UTR	HEPG2_Glucose_starv_4h
chr19	13136079	NM_002501	CDS	HeLa
chr19	13208912	NM_002501	3UTR	HeLa
chr19	13215812	NM_001136035	CDS	HeLa
chr19	13227167	NM_001136035	CDS	HEPG2_common_mRNA
chr19	13246848	NM_052876	CDS	HeLa
chr19	13251789	NM_052876	3UTR	HeLa
chr19	13260677	NM_003765	CDS	HeLa
chr19	13260686	NM_003765	CDS	HEPG2_common_mRNA
chr19	13260971	NM_001271609	CDS	HEPG2_common_total_RNA
chr19	13264213	NM_004907	CDS	HeLa
chr19	13264258	NM_004907	CDS	HEPG2_common_total_RNA
chr19	13265197	NM_004907	3UTR	HeLa
chr19	13858760	NM_030818	5UTR	HeLa
chr19	13858760	NM_030818	5UTR	HEPG2_common_mRNA
chr19	13858760	NM_030818	5UTR	HEPG2_heat_shock_4h
chr19	13875430	NM_001031727	CDS	HeLa
chr19	13875458	NM_001031727	CDS	HEPG2_common_mRNA
chr19	13885367	NM_014047	CDS	HeLa
chr19	13885368	NM_014047	CDS	HEPG2_common_total_RNA
chr19	13885371	NM_014047	CDS	HEPG2_heat_shock_4h
chr19	13906441	NM_023072	5UTR	HeLa
chr19	13906444	NM_023072	5UTR	HEPG2_heat_shock_4h
chr19	13906445	NM_023072	5UTR	HEPG2_common_mRNA
chr19	13906447	NM_023072	5UTR	HEPG2_Glucose_starv_4h
chr19	13906449	NM_023072	5UTR	HEPG2_common_total_RNA
chr19	13928672	NM_023072	CDS	HEPG2_common_mRNA
chr19	14017141	NM_017721	5UTR	HEK293
chr19	14017173	NM_017721	5UTR	HeLa
chr19	14017173	NM_017721	5UTR	HEPG2_Glucose_starv_4h
chr19	14017174	NM_017721	5UTR	HEPG2_heat_shock_4h
chr19	14017175	NM_017721	5UTR	HEPG2_common_total_RNA
chr19	14017298	NM_017721	CDS	HEPG2_common_mRNA
chr19	14023201	NM_017721	CDS	HeLa
chr19	14023376	NM_017721	CDS	HEPG2_Glucose_starv_4h
chr19	14024351	NM_017721	CDS	HEPG2_common_mRNA
chr19	14029357	NM_017721	CDS	HEPG2_common_total_RNA
chr19	14029599	NM_017721	CDS	HeLa
chr19	14029613	NM_017721	CDS	HEK293
chr19	14031582	NM_017721	CDS	HeLa
chr19	14038953	NM_017721	CDS	HeLa
chr19	14038954	NM_017721	CDS	HEPG2_common_mRNA
chr19	14038973	NM_017721	CDS	HEPG2_Glucose_starv_4h
chr19	14040349	NM_017721	CDS	HEPG2_heat_shock_4h
chr19	14063387	NM_138353	CDS	HeLa
chr19	14063388	NM_138353	CDS	HEPG2_heat_shock_4h
chr19	14063390	NM_138353	CDS	HEPG2_Glucose_starv_4h
chr19	14063403	NM_138353	CDS	HEK293
chr19	14063437	NM_138353	CDS	HEPG2_common_mRNA
chr19	14069956	NM_138353	CDS	HeLa
chr19	14070134	NM_138353	CDS	HeLa
chr19	14104509	NM_002918	CDS	HeLa
chr19	14117038	NM_002918	5UTR	HeLa
chr19	14117061	NM_002918	5UTR	HEPG2_heat_shock_4h
chr19	14142665	NM_004843	5UTR	HeLa
chr19	14142680	NM_004843	5UTR	HEPG2_common_mRNA
chr19	14142700	NM_004843	CDS	HEPG2_heat_shock_4h
chr19	14163258	NM_004843	3UTR	HEPG2_common_mRNA
chr19	14163284	NM_004843	3UTR	HEPG2_heat_shock_4h
chr19	14202856	NM_002730	3UTR	HEPG2_common_total_RNA
chr19	14228400	NM_002730	5UTR	HEPG2_common_mRNA
chr19	14228427	NM_002730	5UTR	HEPG2_common_total_RNA
chr19	14228428	NM_002730	5UTR	HEPG2_heat_shock_4h
chr19	14228430	NM_002730	5UTR	HeLa
chr19	14247270	NM_018154	5UTR	HeLa
chr19	14247279	NM_018154	5UTR	HEPG2_common_total_RNA
chr19	14272314	NM_014921	CDS	HEPG2_common_total_RNA
chr19	14272331	NM_014921	CDS	HEPG2_common_mRNA
chr19	14272332	NM_014921	CDS	HeLa
chr19	14272350	NM_001008701	CDS	HEK293
chr19	14273571	NM_001008701	CDS	HEK293
chr19	14280445	NR_045214	ncRNA	HEPG2_Glucose_starv_4h
chr19	14280485	NR_045214	ncRNA	HEPG2_heat_shock_4h
chr19	14280831	NR_045214	ncRNA	HEPG2_common_mRNA
chr19	14316866	NM_014921	5UTR	HEPG2_heat_shock_4h
chr19	14316871	NM_014921	5UTR	HeLa
chr19	14316880	NM_001008701	5UTR	HEK293
chr19	14316881	NM_014921	5UTR	HEPG2_common_mRNA
chr19	14523930	NR_046366	ncRNA	HEPG2_common_mRNA
chr19	14524029	NM_005804	CDS	HeLa
chr19	14530119	NM_005804	5UTR	HEPG2_Glucose_starv_4h
chr19	14530120	NM_005804	5UTR	HEPG2_heat_shock_4h
chr19	14530123	NM_005804	5UTR	HEPG2_common_mRNA
chr19	14544226	NM_002741	5UTR	HEPG2_common_total_RNA
chr19	14544246	NM_002741	5UTR	HEK293
chr19	14544332	NM_002741	5UTR	HeLa
chr19	14581071	NM_002741	CDS	HeLa
chr19	14582511	NM_002741	CDS	HeLa
